km_driven,mileage,engine,max_power,age,make,Individual,Vehical_type,fuel_type,seat
23000,23.95,998.0,67.05,6.0,MARUTI,1,1,4,5
14000,17.0,1198.0,74.0,5.0,VOLKSWAGEN,0,1,4,5
51452,12.99,2494.0,100.6,8.0,TOYOTA,0,1,1,7
105240,23.4,1248.0,74.0,8.0,MARUTI,0,1,1,5
87187,27.62,793.0,47.0,7.0,MARUTI,0,1,1,5
68000,12.0,3597.0,260.0,14.0,SKODA,0,0,4,5
27000,16.2,1199.0,74.0,6.0,VOLKSWAGEN,0,1,4,5
50000,24.2,1498.0,93.87,6.0,MARUTI,0,1,1,7
21000,17.4,1497.0,117.6,5.0,HONDA,0,0,4,5
35000,19.44,1198.0,67.0,5.0,DATSUN,1,1,4,7
100000,18.9,1197.0,82.0,8.0,HYUNDAI,1,1,4,5
20000,25.5,1498.0,98.6,5.0,HONDA,1,1,1,5
40000,16.55,1968.0,140.0,11.0,AUDI,0,0,1,5
65000,17.0,1497.0,118.0,14.0,HONDA,0,1,4,5
35000,24.3,1248.0,88.5,6.0,MARUTI,1,1,1,5
75000,14.5,1797.0,147.5,10.0,HYUNDAI,0,0,4,5
76430,22.54,1396.0,88.73,8.0,HYUNDAI,0,1,1,5
28763,33.54,998.0,67.04,6.0,MARUTI,0,1,4,5
55000,16.8,1497.0,116.3,8.0,HONDA,0,1,4,5
173000,13.5,2477.0,175.56,9.0,MITSUBISHI,1,1,1,7
96000,11.0,2987.0,198.5,14.0,MERCEDES-BENZ,0,0,1,5
70000,13.5,2198.0,157.7,7.0,FORD,0,1,1,7
28594,14.74,1991.0,184.0,7.0,MERCEDES-BENZ,0,0,4,5
115000,12.05,2179.0,120.0,11.0,MAHINDRA,0,1,1,7
63000,19.01,1461.0,108.45,9.0,RENAULT,0,1,1,5
15000,20.3,1086.0,68.0,4.0,HYUNDAI,1,0,4,5
62000,19.67,1582.0,126.2,7.0,HYUNDAI,1,1,1,5
58900,21.66,1498.0,103.52,8.0,SKODA,0,0,1,5
59000,19.87,1461.0,83.8,8.0,RENAULT,0,1,1,5
60000,22.0,1582.0,126.2,5.0,HYUNDAI,1,1,1,5
40607,16.98,998.0,66.1,11.0,MARUTI,0,0,4,5
10177,20.62,1198.0,67.0,5.0,DATSUN,0,1,4,7
110000,19.3,1248.0,73.9,15.0,MARUTI,1,1,1,5
42000,18.9,1197.0,82.0,9.0,HYUNDAI,0,0,4,5
25000,21.21,1197.0,81.8,6.0,MARUTI,1,0,4,5
44400,20.36,1197.0,78.9,13.0,HYUNDAI,0,1,4,5
82000,18.9,998.0,67.1,13.0,MARUTI,0,1,4,5
89254,20.0,1399.0,68.0,13.0,FORD,0,1,1,5
15000,20.37,1461.0,108.45,5.0,RENAULT,1,1,1,5
16000,17.4,1497.0,117.6,5.0,HONDA,0,1,4,5
82000,16.1,1197.0,85.0,8.0,MARUTI,0,1,4,5
43089,28.4,1248.0,74.0,5.0,MARUTI,0,1,1,5
22000,15.96,2523.0,62.1,10.0,MAHINDRA,0,1,1,7
50000,19.67,1582.0,126.2,6.0,HYUNDAI,1,1,1,5
54000,22.0,1498.0,108.495,6.0,VOLKSWAGEN,0,0,1,5
60000,20.92,998.0,67.1,12.0,MARUTI,1,1,4,5
64000,19.67,1582.0,126.2,7.0,HYUNDAI,0,1,1,5
132000,21.14,1498.0,103.6,8.0,SKODA,1,1,1,5
63000,26.0,1498.0,98.6,9.0,HONDA,1,1,1,5
105000,19.67,1582.0,126.2,7.0,HYUNDAI,1,1,1,5
15000,23.01,999.0,67.0,5.0,RENAULT,1,1,4,5
84918,17.01,1582.0,126.2,8.0,HYUNDAI,0,0,1,5
78000,15.6,1497.0,116.3,13.0,HONDA,0,0,4,5
65000,26.6,998.0,58.16,7.0,MARUTI,1,1,4,5
89000,18.88,1995.0,184.0,9.0,BMW,0,0,1,5
87000,16.1,1476.3274007038713,5.0,16.0,MARUTI,0,1,4,5
46300,19.0,998.0,67.1,11.0,MARUTI,0,1,4,5
30000,13.68,2393.0,147.8,6.0,TOYOTA,1,1,1,7
31000,15.4,1497.0,117.3,6.0,HONDA,1,1,4,7
53800,19.34,1198.0,76.0,9.0,NISSAN,0,0,4,5
49184,26.82,1498.0,93.87,7.0,MARUTI,0,1,1,5
79315,28.4,1248.0,74.02,6.0,MARUTI,1,1,1,5
148712,12.99,2494.0,100.6,10.0,TOYOTA,0,1,1,7
13552,23.84,1199.0,84.0,7.0,TATA,0,1,4,5
15000,18.9,1197.0,81.86,5.0,HYUNDAI,1,1,4,5
110000,14.0,2179.0,138.1,10.0,TATA,1,1,1,7
150000,20.0,1399.0,68.0,12.0,FORD,1,1,1,5
30000,33.54,998.0,67.04,6.0,MARUTI,1,1,4,5
17000,17.19,1197.0,81.86,7.0,HYUNDAI,1,1,4,5
106868,12.8,2494.0,102.0,13.0,TOYOTA,0,1,1,7
20587,18.9,1197.0,81.86,9.0,HYUNDAI,0,1,4,5
17568,18.9,998.0,67.1,10.0,MARUTI,0,1,4,5
42656,15.5,1586.0,103.3,13.0,MARUTI,0,1,4,5
30000,17.0,1198.0,108.5,5.0,TATA,1,1,4,5
175000,17.0,1896.0,105.0,14.0,SKODA,1,1,1,5
64000,27.62,793.0,47.0,8.0,MARUTI,0,1,1,5
30000,22.7,799.0,53.0,6.0,DATSUN,1,1,4,5
31324,16.0,2179.0,140.0,5.0,MAHINDRA,0,1,1,7
49000,16.55,2498.0,105.0,7.0,MAHINDRA,0,1,1,7
73500,25.0,1396.0,69.0,8.0,TATA,1,1,1,5
57000,19.7,796.0,46.3,11.0,MARUTI,1,1,4,5
70000,16.1,796.0,37.0,25.0,MARUTI,1,1,4,2
25000,17.57,1193.0,88.7,7.0,TATA,1,1,4,5
50000,16.9,1061.0,64.9,15.0,MARUTI,1,1,4,5
36790,21.4,1197.0,83.1,5.0,MARUTI,0,1,4,5
27000,13.5,2987.0,254.79,8.0,MERCEDES-BENZ,1,0,1,5
128000,12.63,2179.0,147.5,7.0,LAND,0,0,1,5
11000,14.28,1798.0,138.03,5.0,TOYOTA,0,0,4,5
69800,15.6,1196.0,70.02,9.0,FORD,1,1,4,5
35017,24.04,999.0,67.0,6.0,RENAULT,0,0,4,5
46432,21.9,1396.0,88.76,5.0,HYUNDAI,0,1,1,5
25000,23.01,999.0,67.0,4.0,RENAULT,1,1,4,5
52846,17.0,1197.0,80.0,12.0,HYUNDAI,0,1,4,5
72000,14.66,2199.0,194.3,10.0,HYUNDAI,0,1,1,7
58000,11.36,2755.0,171.5,7.0,TOYOTA,0,0,1,7
44500,19.0,998.0,66.1,13.0,MARUTI,0,1,4,5
145000,15.96,2523.0,62.1,8.0,MAHINDRA,1,1,1,7
69000,25.44,936.0,57.6,11.0,CHEVROLET,1,1,1,5
100000,15.1,2179.0,140.0,11.0,MAHINDRA,0,1,1,7
50000,14.3,1798.0,160.0,13.0,VOLKSWAGEN,1,1,4,5
55000,22.07,1199.0,73.9,11.0,VOLKSWAGEN,0,1,1,5
46758,18.9,1197.0,82.0,6.0,HYUNDAI,0,0,4,5
106000,20.88,1196.0,61.7,13.0,MARUTI,0,1,4,5
20282,19.0,1199.0,88.7,6.0,HONDA,0,0,4,5
63000,11.74,1796.0,186.0,11.0,MERCEDES-BENZ,0,0,4,5
39000,18.7,1199.0,88.7,7.0,HONDA,0,1,4,5
34000,15.0,1598.0,103.5,10.0,SKODA,0,1,4,5
52000,20.85,1197.0,83.14,6.0,MARUTI,0,1,4,5
17000,22.0,1197.0,81.8,5.0,MARUTI,0,1,4,5
210000,23.4,1248.0,74.0,9.0,MARUTI,1,1,1,5
40000,23.65,1248.0,88.5,7.0,MARUTI,1,1,1,5
99000,19.5,1061.0,5.0,13.0,MARUTI,1,1,4,5
61000,18.6,1197.0,81.83,7.0,HYUNDAI,0,1,4,5
80000,15.4,1497.0,117.3,7.0,HONDA,1,1,4,7
70000,19.3,1248.0,73.9,11.0,MARUTI,1,1,1,5
74000,22.54,1396.0,88.73,8.0,HYUNDAI,0,1,1,5
34994,15.26,1150.0,74.9,10.0,CHEVROLET,0,1,4,5
23000,26.0,1498.0,98.6,6.0,HONDA,1,1,1,5
124000,19.0,998.0,66.1,12.0,MARUTI,0,1,4,5
26757,18.3,1197.0,5.0,12.0,TOYOTA,0,1,4,5
40000,20.14,1498.0,88.8,9.0,VOLKSWAGEN,1,1,1,5
15000,13.68,2393.0,147.8,4.0,TOYOTA,1,1,1,7
20999,16.1,1353.0,138.0,4.0,KIA,0,1,4,5
120000,18.5,1197.0,80.0,13.0,HYUNDAI,1,1,4,5
87066,15.3,1596.0,99.6,12.0,FORD,1,1,4,5
47000,18.0,1497.0,117.3,8.0,HONDA,0,0,4,5
45243,18.9,998.0,67.1,8.0,MARUTI,0,1,4,5
35000,21.21,1197.0,81.8,5.0,MARUTI,0,1,4,5
51234,20.4,1197.0,81.8,6.0,MARUTI,0,1,4,5
98000,22.1,1396.0,88.7,5.0,HYUNDAI,1,1,1,5
100000,19.5,1248.0,75.0,9.0,FIAT,1,1,1,5
120000,15.4,2523.0,75.0,7.0,MAHINDRA,1,1,1,7
48230,25.4,624.0,37.48,10.0,TATA,0,1,4,2
80000,15.4,2523.0,75.0,8.0,MAHINDRA,0,1,1,7
49500,23.84,1199.0,84.0,5.0,TATA,1,1,4,5
120000,11.5,2982.0,171.0,12.0,TOYOTA,1,1,1,7
30000,21.1,814.0,55.2,6.0,HYUNDAI,1,1,4,5
50000,18.7,1199.0,88.7,7.0,HONDA,1,1,4,5
68000,14.39,1998.0,163.7,10.0,CHEVROLET,0,0,1,5
15000,21.66,1498.0,108.62,3.0,VOLKSWAGEN,1,1,1,5
67000,10.13,3498.0,364.9,14.0,MERCEDES-BENZ,0,0,4,5
50000,20.92,998.0,67.1,12.0,MARUTI,1,1,4,5
25000,19.69,1198.0,67.04,6.0,NISSAN,1,1,4,5
60000,23.4,1248.0,74.0,10.0,MARUTI,1,1,1,5
4600,17.8,1498.0,119.35,3.0,HONDA,0,1,4,5
5000,19.0,2996.0,362.07,6.0,MERCEDES-BENZ,0,0,4,2
88562,23.4,1248.0,74.0,8.0,MARUTI,0,1,1,5
55000,20.77,1248.0,88.8,10.0,MARUTI,0,1,1,7
38000,18.9,1197.0,81.86,5.0,HYUNDAI,0,1,4,5
108000,23.0,1498.0,98.96,6.0,FORD,1,1,1,5
58000,22.7,1498.0,89.84,9.0,FORD,0,1,1,5
156831,13.4,1794.0,125.0,15.0,TOYOTA,0,1,4,5
16000,16.09,1598.0,103.5,5.0,VOLKSWAGEN,0,1,4,5
21000,24.0,1186.0,73.97,6.0,HYUNDAI,0,1,1,5
21000,21.21,1197.0,81.8,8.0,MARUTI,0,1,4,5
50000,18.6,1197.0,81.83,9.0,HYUNDAI,1,1,4,5
60000,22.0,1197.0,81.8,6.0,MARUTI,0,1,4,5
64000,19.0,1199.0,88.7,8.0,HONDA,1,0,4,5
72000,14.53,1794.0,138.1,12.0,TOYOTA,0,0,4,5
51235,18.0,1497.0,117.3,8.0,HONDA,0,0,4,5
30000,12.3,1796.0,185.0,10.0,MERCEDES-BENZ,0,1,4,5
101271,22.9,1248.0,74.0,10.0,MARUTI,1,1,1,5
60000,23.4,1248.0,74.0,10.0,MARUTI,1,1,1,5
72030,22.0,1197.0,81.8,8.0,MARUTI,0,1,4,5
66000,15.74,1591.0,121.3,10.0,HYUNDAI,0,0,4,5
30000,22.54,1396.0,88.73,6.0,HYUNDAI,1,1,1,5
40000,21.21,1197.0,81.8,6.0,MARUTI,1,1,4,5
49649,25.2,1248.0,74.0,6.0,MARUTI,0,1,1,5
30000,13.7,2197.0,138.1,11.0,TATA,1,1,1,7
5000,17.99,1462.0,103.26,3.0,MARUTI,1,0,4,7
120000,22.9,1248.0,74.0,11.0,MARUTI,1,1,1,5
103000,27.3,1498.0,98.6,7.0,HONDA,0,1,1,5
35000,20.0,999.0,72.0,4.0,RENAULT,1,1,4,7
53000,18.6,1197.0,81.83,8.0,HYUNDAI,0,1,4,5
124000,12.99,2494.0,100.0,8.0,TOYOTA,0,1,1,7
200000,19.1,1405.0,70.0,8.0,TATA,1,1,1,5
40000,20.73,1373.0,91.1,7.0,MARUTI,1,1,4,5
30660,22.48,1995.0,187.74,5.0,BMW,0,0,1,5
27000,19.1,1368.0,98.6,4.0,HYUNDAI,1,1,4,5
35000,20.3,1248.0,75.0,10.0,FIAT,1,1,1,5
13800,23.01,999.0,67.0,6.0,RENAULT,1,1,4,5
30000,23.95,998.0,67.05,6.0,MARUTI,1,1,4,5
72000,21.79,998.0,67.05,7.0,MARUTI,0,1,4,5
58000,25.5,1498.0,98.6,5.0,HONDA,1,1,1,5
78000,16.96,1968.0,138.03,11.0,VOLKSWAGEN,0,0,1,5
35000,19.81,1086.0,68.05,12.0,HYUNDAI,1,1,4,5
32000,27.4,1498.0,98.63,4.0,HONDA,1,1,1,5
9100,22.0,1582.0,126.2,4.0,HYUNDAI,0,1,1,5
65000,22.48,1995.0,187.74,5.0,BMW,0,0,1,5
110000,20.0,1399.0,68.0,11.0,FORD,1,1,1,5
60000,17.68,1968.0,174.33,10.0,AUDI,1,0,1,5
24668,24.04,999.0,67.0,7.0,RENAULT,0,0,4,5
72068,21.2,1248.0,75.0,8.0,FIAT,0,1,1,5
17335,21.19,1396.0,88.73,6.0,HYUNDAI,0,1,1,5
43000,22.0,1197.0,81.8,7.0,MARUTI,0,1,4,5
29989,21.79,998.0,67.05,7.0,MARUTI,0,1,4,5
213813,17.5,1396.0,70.0,16.0,TATA,1,1,1,5
19000,18.9,1197.0,82.0,7.0,HYUNDAI,0,1,4,5
119000,14.0,2179.0,138.1,9.0,TATA,0,1,1,7
50000,26.0,1498.0,98.6,8.0,HONDA,1,1,1,5
77000,23.95,998.0,67.05,8.0,MARUTI,1,1,4,5
59571,18.9,1197.0,81.86,9.0,HYUNDAI,0,1,4,5
74000,20.77,1248.0,88.8,10.0,MARUTI,0,1,1,7
69000,19.62,1998.0,192.0,10.0,BMW,0,0,1,5
71000,25.83,1498.0,99.0,12.0,FORD,0,1,1,5
10000,18.9,1197.0,81.86,5.0,HYUNDAI,1,1,4,5
68000,26.59,1248.0,74.0,7.0,MARUTI,0,1,1,5
40000,18.9,1197.0,81.86,6.0,HYUNDAI,0,0,4,5
10000,20.3,1086.0,68.0,4.0,HYUNDAI,1,0,4,5
81544,17.21,1197.0,103.6,8.0,VOLKSWAGEN,0,0,4,5
21000,15.0,2143.0,204.0,7.0,MERCEDES-BENZ,0,0,1,5
119775,16.38,1995.0,182.46,7.0,HYUNDAI,0,0,1,5
12000,23.1,998.0,67.04,7.0,MARUTI,0,0,4,5
46000,16.0,2179.0,140.0,6.0,MAHINDRA,1,1,1,7
70000,13.7,1798.0,157.75,13.0,SKODA,1,0,4,5
25000,20.36,1197.0,78.9,11.0,HYUNDAI,1,1,4,5
45000,18.9,1061.0,67.0,13.0,MARUTI,0,1,4,5
35000,24.3,1248.0,88.5,4.0,MARUTI,0,0,1,5
66032,17.0,1197.0,80.0,8.0,HYUNDAI,0,1,4,5
55000,17.2,1197.0,103.6,10.0,VOLKSWAGEN,0,0,4,5
20000,18.5,1197.0,82.85,10.0,HYUNDAI,1,1,4,5
65000,18.9,998.0,67.1,7.0,MARUTI,0,1,4,5
13600,24.3,1248.0,88.5,6.0,MARUTI,0,1,1,5
45222,30.46,796.0,47.3,7.0,MARUTI,0,1,4,5
70000,21.14,1498.0,103.6,9.0,SKODA,0,1,1,5
20000,17.0,1591.0,121.3,4.0,HYUNDAI,1,1,4,5
123000,12.8,2494.0,102.0,13.0,TOYOTA,0,1,1,7
81102,18.2,998.0,67.1,11.0,MARUTI,0,1,4,5
120000,22.3,1248.0,74.0,10.0,TATA,1,1,1,5
103000,25.2,1248.0,74.0,9.0,MARUTI,1,1,1,5
102506,25.2,1248.0,74.0,8.0,MARUTI,0,1,1,5
86700,22.3,1248.0,74.0,11.0,TATA,1,1,1,5
45253,26.8,1462.0,103.0,6.0,MARUTI,0,1,4,7
26678,17.21,1197.0,103.6,8.0,VOLKSWAGEN,0,0,4,5
60000,21.03,1461.0,65.0,11.0,MAHINDRA,1,1,1,5
120000,24.2,1498.0,98.6,8.0,HONDA,1,1,1,7
8000,17.0,1591.0,121.3,4.0,HYUNDAI,0,0,4,5
120000,20.77,1248.0,88.76,11.0,MARUTI,1,1,1,7
51000,19.1,1197.0,82.0,9.0,HYUNDAI,0,1,4,5
100000,22.95,1248.0,74.0,7.0,TATA,1,1,1,5
42500,18.49,1493.0,100.0,7.0,MAHINDRA,1,1,1,7
40000,18.9,998.0,67.1,11.0,MARUTI,1,1,4,5
35144,18.6,1197.0,81.83,9.0,HYUNDAI,0,1,4,5
57000,22.7,1498.0,89.84,9.0,FORD,0,1,1,5
4740,18.7,1199.0,88.7,5.0,HONDA,0,1,4,5
100000,19.7,796.0,46.3,13.0,MARUTI,1,1,4,5
47000,14.53,1798.0,138.1,14.0,TOYOTA,0,1,4,5
113143,15.1,2179.0,140.0,10.0,MAHINDRA,0,1,1,7
60000,28.4,1248.0,74.02,6.0,MARUTI,0,0,1,5
60000,14.28,4134.0,385.0,9.0,PORSCHE,0,0,1,5
51400,15.4,1997.0,120.0,9.0,MAHINDRA,0,1,1,7
88102,26.0,1498.0,98.6,8.0,HONDA,0,1,1,5
30000,20.51,998.0,67.04,9.0,MARUTI,1,1,4,5
28603,22.0,1197.0,81.8,6.0,MARUTI,0,1,4,5
70000,16.07,1995.0,181.0,12.0,BMW,0,0,1,2
40000,21.9,624.0,37.48,8.0,TATA,0,0,4,2
55000,23.1,998.0,67.04,9.0,MARUTI,0,0,4,5
39000,15.1,2179.0,152.87,5.0,MAHINDRA,0,1,1,7
100000,22.74,796.0,47.3,8.0,MARUTI,0,1,4,5
11400,18.0,1497.0,117.6,5.0,HONDA,1,0,4,5
68000,10.8,1984.0,132.0,12.0,AUDI,0,0,4,5
80000,12.9,1799.0,130.0,15.0,HONDA,1,0,4,5
40000,17.5,1298.0,85.8,14.0,MARUTI,1,1,4,5
40000,17.8,1198.0,86.7,5.0,HONDA,1,1,4,5
75000,17.45,1493.0,100.0,7.0,MAHINDRA,1,1,1,7
70000,16.6,1998.0,112.0,8.0,MINI,0,0,1,5
100000,26.59,1248.0,74.0,7.0,MARUTI,1,1,1,5
52896,18.6,1197.0,81.83,6.0,HYUNDAI,0,1,4,5
70000,24.0,1120.0,70.0,10.0,HYUNDAI,0,1,1,5
68000,30.47,998.0,58.33,6.0,MARUTI,0,1,4,5
89300,12.8,2494.0,102.0,14.0,TOYOTA,0,1,1,7
81000,28.4,1248.0,74.02,9.0,MARUTI,0,1,1,5
55000,18.19,1197.0,103.2,8.0,VOLKSWAGEN,0,0,4,5
65000,14.28,1798.0,138.03,8.0,TOYOTA,0,1,4,5
7066,18.15,998.0,118.35,3.0,HYUNDAI,0,0,4,5
48000,18.5,1198.0,86.8,7.0,HONDA,0,1,4,5
63000,15.0,1586.0,104.68,16.0,MARUTI,0,1,4,5
60000,18.9,998.0,67.1,11.0,MARUTI,1,1,4,5
18823,17.5,1199.0,88.7,5.0,HONDA,0,1,4,5
100000,23.2,1248.0,73.94,11.0,MARUTI,1,1,1,5
100000,25.0,1396.0,69.0,6.0,TATA,1,1,1,5
12000,18.9,1197.0,82.0,9.0,HYUNDAI,0,1,4,5
22000,20.37,1461.0,108.49,4.0,RENAULT,1,1,1,5
39540,18.7,1199.0,88.7,7.0,HONDA,0,1,4,5
51127,23.1,998.0,67.04,8.0,MARUTI,0,0,4,5
32967,16.2,1199.0,74.0,7.0,VOLKSWAGEN,0,1,4,5
19444,13.9,1498.0,105.0,4.0,RENAULT,0,0,4,5
60217,25.83,1498.0,99.0,8.0,FORD,0,1,1,5
25697,20.14,1197.0,81.86,5.0,HYUNDAI,0,1,4,5
15000,17.0,1956.0,138.1,4.0,TATA,1,1,1,5
67000,14.0,1061.0,64.0,15.0,MARUTI,0,1,4,5
72000,14.84,2143.0,167.62,10.0,MERCEDES-BENZ,0,0,1,5
60000,18.6,1197.0,81.83,7.0,HYUNDAI,0,1,4,5
36000,17.66,2993.0,261.49,11.0,BMW,0,0,1,2
1325000,11.5,2987.0,210.0,11.0,MERCEDES-BENZ,0,0,1,5
44510,14.24,2755.0,174.5,6.0,TOYOTA,0,1,1,7
38956,18.9,1197.0,82.0,9.0,HYUNDAI,0,1,4,5
39000,19.12,1373.0,91.1,8.0,MARUTI,0,0,4,5
28000,18.0,1198.0,86.7,10.0,HONDA,1,1,4,5
29000,18.6,1199.0,79.4,10.0,CHEVROLET,0,1,4,5
46666,21.1,814.0,55.2,11.0,HYUNDAI,1,1,4,5
33000,18.9,998.0,67.1,10.0,MARUTI,0,1,4,5
48200,18.0,1497.0,117.3,7.0,HONDA,0,0,4,5
40000,22.74,796.0,47.3,7.0,MARUTI,1,1,4,5
160000,12.99,2494.0,100.6,14.0,TOYOTA,0,1,1,7
37000,14.84,2143.0,170.0,8.0,MERCEDES-BENZ,0,0,1,5
93000,23.4,1248.0,74.0,9.0,MARUTI,1,1,1,5
100000,16.1,796.0,37.0,16.0,MARUTI,1,1,4,2
5837,25.83,1498.0,99.0,4.0,FORD,0,1,1,5
28000,8.5,4163.0,423.7,14.0,AUDI,0,0,4,2
83000,22.9,1248.0,74.0,12.0,MARUTI,0,1,1,5
90000,19.7,796.0,46.3,20.0,MARUTI,1,1,4,5
78000,23.0,1396.0,90.0,12.0,HYUNDAI,0,1,1,5
61304,18.16,1196.0,86.8,7.0,FORD,0,1,4,5
22000,28.4,1248.0,74.02,4.0,MARUTI,0,1,1,5
40000,24.7,796.0,47.3,5.0,MARUTI,1,1,4,5
95721,20.36,1197.0,78.9,14.0,HYUNDAI,0,1,4,5
70000,19.0,998.0,66.1,10.0,MARUTI,0,1,4,5
76000,19.3,1248.0,73.9,12.0,MARUTI,1,1,1,5
37000,18.5,1197.0,82.9,9.0,HYUNDAI,0,1,4,5
50000,17.0,1197.0,80.0,11.0,HYUNDAI,0,1,4,5
31700,19.0,1199.0,88.7,8.0,HONDA,0,0,4,5
25000,16.1,1950.0,191.7,5.0,MERCEDES-BENZ,1,0,1,5
22500,16.36,2179.0,140.0,6.0,MAHINDRA,1,1,1,7
132000,24.4,1120.0,71.0,6.0,HYUNDAI,1,1,1,5
30000,21.21,1197.0,81.8,5.0,MARUTI,1,1,4,5
63000,18.7,1199.0,88.7,8.0,HONDA,0,1,4,5
12000,21.5,1197.0,81.8,12.0,MARUTI,0,1,4,5
66600,19.08,1582.0,126.2,12.0,HYUNDAI,0,0,1,5
28229,28.4,1248.0,74.02,5.0,MARUTI,0,0,1,5
34000,13.9,1599.0,103.2,16.0,HYUNDAI,0,1,4,5
68393,26.59,1248.0,74.0,8.0,MARUTI,0,1,1,5
42000,20.73,1373.0,91.1,8.0,MARUTI,0,1,4,5
43181,25.6,1498.0,97.9,5.0,HONDA,0,1,1,5
21000,19.12,1373.0,91.1,6.0,MARUTI,0,0,4,5
10000,20.89,1197.0,81.8,5.0,MARUTI,1,1,4,5
20000,23.1,998.0,67.04,7.0,MARUTI,0,0,4,5
4000,15.37,1196.0,73.0,4.0,MARUTI,1,1,4,5
74000,16.8,1497.0,116.3,6.0,HONDA,0,1,4,5
45000,17.68,1968.0,174.33,7.0,AUDI,0,0,1,5
60000,22.32,1582.0,126.3,10.0,HYUNDAI,1,1,1,5
70000,14.07,2956.0,69.01,9.0,TATA,1,1,1,7
9000,18.78,999.0,75.0,4.0,VOLKSWAGEN,0,1,4,5
180000,12.8,2494.0,102.0,11.0,TOYOTA,1,1,1,7
42000,17.1,1956.0,170.0,6.0,JEEP,0,1,1,5
2700,23.95,998.0,67.05,6.0,MARUTI,0,1,4,5
120000,10.5,2835.0,107.2,17.0,MITSUBISHI,1,1,1,7
90000,19.01,1461.0,108.45,10.0,RENAULT,1,1,1,5
58000,17.9,2143.0,136.0,8.0,MERCEDES-BENZ,0,0,1,5
27000,19.5,1582.0,126.24,7.0,HYUNDAI,0,0,1,5
65000,20.0,1399.0,68.0,12.0,FORD,0,1,1,5
112000,23.4,1248.0,74.0,15.0,MARUTI,0,1,1,5
23000,21.66,1498.0,103.52,7.0,SKODA,0,0,1,5
36000,16.0,1997.0,140.0,7.0,MAHINDRA,1,1,1,7
35000,28.4,1248.0,74.02,4.0,MARUTI,1,1,1,5
24000,10.37,2979.0,306.0,12.0,BMW,0,0,4,2
25202,21.63,998.0,67.04,4.0,MARUTI,0,0,4,5
80000,26.0,1498.0,98.6,8.0,HONDA,1,1,1,5
100000,17.8,1248.0,75.0,15.0,MARUTI,1,1,1,5
95000,12.07,2967.0,241.4,9.0,AUDI,0,0,1,7
28000,17.11,1968.0,174.33,8.0,AUDI,0,0,1,5
57000,16.8,1497.0,116.4,11.0,HONDA,0,1,4,5
68000,21.79,998.0,67.05,11.0,MARUTI,0,1,4,5
10000,19.2,1461.0,65.0,16.0,MAHINDRA,1,1,1,5
37000,16.0,2179.0,140.0,7.0,MAHINDRA,0,1,1,7
66850,19.5,1968.0,141.0,5.0,SKODA,0,0,1,5
68900,25.1,1498.0,98.6,9.0,HONDA,0,1,1,5
78231,22.9,1248.0,74.0,11.0,MARUTI,0,1,1,5
91000,22.07,1199.0,73.9,11.0,VOLKSWAGEN,0,1,1,5
30000,21.21,1197.0,81.8,5.0,MARUTI,1,1,4,5
33000,18.9,1197.0,81.86,6.0,HYUNDAI,0,1,4,5
53000,25.8,1498.0,98.6,7.0,HONDA,1,1,1,5
62000,19.87,1461.0,83.8,7.0,RENAULT,1,1,1,5
45000,24.3,1248.0,88.5,6.0,MARUTI,0,1,1,5
20000,21.4,1197.0,83.1,6.0,MARUTI,1,1,4,5
93456,15.37,1196.0,73.0,12.0,MARUTI,0,1,4,7
31000,23.84,1199.0,84.0,7.0,TATA,0,1,4,5
30000,13.0,4951.0,395.0,5.0,FORD,0,0,4,2
151000,20.0,1399.0,68.0,11.0,FORD,1,1,1,5
68000,26.2,998.0,58.2,11.0,MARUTI,0,1,4,5
70000,25.83,1498.0,99.0,6.0,FORD,1,1,1,5
6274,21.9,624.0,37.48,5.0,TATA,0,0,4,2
38000,22.7,1598.0,118.0,7.0,MARUTI,0,1,1,5
9000,17.09,2993.0,261.4,4.0,BMW,0,0,1,2
79354,17.21,1493.0,100.0,8.0,MAHINDRA,0,1,1,7
30000,17.0,1591.0,121.3,5.0,HYUNDAI,0,1,4,5
93000,10.5,2179.0,120.0,13.0,MAHINDRA,0,1,1,7
29000,13.68,2393.0,147.8,5.0,TOYOTA,0,1,1,7
80000,16.65,1968.0,141.0,6.0,VOLKSWAGEN,1,0,1,5
38000,17.3,1497.0,121.0,5.0,MAHINDRA,1,1,1,7
15230,21.63,998.0,67.05,4.0,MARUTI,0,1,4,5
71618,17.32,1968.0,150.0,9.0,AUDI,0,0,1,5
121153,19.7,796.0,46.3,17.0,MARUTI,0,1,4,5
40000,20.5,1598.0,103.5,10.0,SKODA,1,1,1,5
50000,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
96644,15.04,2755.0,174.5,5.0,TOYOTA,0,0,1,7
158648,11.49,4367.0,335.3,11.0,LAND,0,0,1,5
8500,24.04,999.0,67.0,4.0,RENAULT,0,0,4,5
35000,23.1,998.0,67.04,8.0,MARUTI,0,0,4,5
75000,12.55,2982.0,168.7,11.0,TOYOTA,0,0,1,7
74000,20.77,1248.0,88.8,10.0,MARUTI,0,1,1,7
45000,14.0,796.0,35.0,15.0,MARUTI,0,1,4,5
19072,22.0,1197.0,81.8,6.0,MARUTI,0,1,4,5
90000,20.36,1197.0,78.9,15.0,HYUNDAI,1,1,4,5
48475,20.77,1248.0,88.8,11.0,MARUTI,0,1,1,7
